"PassengerId","Survived.0","Survived.1"
946,0.839252336448598,0.160747663551402
947,0.964285714285714,0.0357142857142857
948,0.839252336448598,0.160747663551402
949,0.839252336448598,0.160747663551402
950,0.839252336448598,0.160747663551402
951,0.153333333333333,0.846666666666667
952,0.839252336448598,0.160747663551402
953,0.839252336448598,0.160747663551402
954,0.839252336448598,0.160747663551402
955,0.153333333333333,0.846666666666667
956,0.153333333333333,0.846666666666667
957,0.153333333333333,0.846666666666667
958,0.153333333333333,0.846666666666667
959,0.839252336448598,0.160747663551402
960,0.839252336448598,0.160747663551402
961,0.153333333333333,0.846666666666667
962,0.153333333333333,0.846666666666667
963,0.839252336448598,0.160747663551402
964,0.153333333333333,0.846666666666667
965,0.839252336448598,0.160747663551402
966,0.153333333333333,0.846666666666667
967,0.839252336448598,0.160747663551402
968,0.839252336448598,0.160747663551402
969,0.153333333333333,0.846666666666667
970,0.839252336448598,0.160747663551402
971,0.153333333333333,0.846666666666667
972,0.964285714285714,0.0357142857142857
973,0.839252336448598,0.160747663551402
974,0.839252336448598,0.160747663551402
975,0.839252336448598,0.160747663551402
976,0.839252336448598,0.160747663551402
977,0.839252336448598,0.160747663551402
978,0.153333333333333,0.846666666666667
979,0.153333333333333,0.846666666666667
980,0.153333333333333,0.846666666666667
981,0.153333333333333,0.846666666666667
982,0.153333333333333,0.846666666666667
983,0.839252336448598,0.160747663551402
984,0.153333333333333,0.846666666666667
985,0.839252336448598,0.160747663551402
986,0.839252336448598,0.160747663551402
987,0.839252336448598,0.160747663551402
988,0.153333333333333,0.846666666666667
989,0.839252336448598,0.160747663551402
990,0.153333333333333,0.846666666666667
991,0.839252336448598,0.160747663551402
992,0.153333333333333,0.846666666666667
993,0.839252336448598,0.160747663551402
994,0.839252336448598,0.160747663551402
995,0.839252336448598,0.160747663551402
996,0.153333333333333,0.846666666666667
997,0.839252336448598,0.160747663551402
998,0.839252336448598,0.160747663551402
999,0.839252336448598,0.160747663551402
1000,0.839252336448598,0.160747663551402
1001,0.839252336448598,0.160747663551402
1002,0.839252336448598,0.160747663551402
1003,0.153333333333333,0.846666666666667
1004,0.153333333333333,0.846666666666667
1005,0.153333333333333,0.846666666666667
1006,0.153333333333333,0.846666666666667
1007,0.839252336448598,0.160747663551402
1008,0.839252336448598,0.160747663551402
1009,0.153333333333333,0.846666666666667
1010,0.839252336448598,0.160747663551402
1011,0.153333333333333,0.846666666666667
1012,0.153333333333333,0.846666666666667
1013,0.839252336448598,0.160747663551402
1014,0.153333333333333,0.846666666666667
1015,0.839252336448598,0.160747663551402
1016,0.839252336448598,0.160747663551402
1017,0.153333333333333,0.846666666666667
1018,0.839252336448598,0.160747663551402
1019,0.153333333333333,0.846666666666667
1020,0.839252336448598,0.160747663551402
1021,0.839252336448598,0.160747663551402
1022,0.839252336448598,0.160747663551402
1023,0.153333333333333,0.846666666666667
1024,0.964285714285714,0.0357142857142857
1025,0.839252336448598,0.160747663551402
1026,0.839252336448598,0.160747663551402
1027,0.839252336448598,0.160747663551402
1028,0.839252336448598,0.160747663551402
1029,0.839252336448598,0.160747663551402
1030,0.153333333333333,0.846666666666667
1031,0.839252336448598,0.160747663551402
1032,0.964285714285714,0.0357142857142857
1033,0.153333333333333,0.846666666666667
1034,0.839252336448598,0.160747663551402
1035,0.839252336448598,0.160747663551402
1036,0.839252336448598,0.160747663551402
1037,0.839252336448598,0.160747663551402
1038,0.839252336448598,0.160747663551402
1039,0.839252336448598,0.160747663551402
1040,0.839252336448598,0.160747663551402
1041,0.839252336448598,0.160747663551402
1042,0.153333333333333,0.846666666666667
1043,0.839252336448598,0.160747663551402
1044,0.839252336448598,0.160747663551402
1045,0.153333333333333,0.846666666666667
1046,0.153333333333333,0.846666666666667
1047,0.839252336448598,0.160747663551402
1048,0.153333333333333,0.846666666666667
1049,0.153333333333333,0.846666666666667
1050,0.839252336448598,0.160747663551402
1051,0.153333333333333,0.846666666666667
1052,0.153333333333333,0.846666666666667
1053,0.153333333333333,0.846666666666667
1054,0.153333333333333,0.846666666666667
1055,0.839252336448598,0.160747663551402
1056,0.839252336448598,0.160747663551402
1057,0.153333333333333,0.846666666666667
1058,0.839252336448598,0.160747663551402
1059,0.839252336448598,0.160747663551402
1060,0.153333333333333,0.846666666666667
1061,0.153333333333333,0.846666666666667
1062,0.839252336448598,0.160747663551402
1063,0.839252336448598,0.160747663551402
1064,0.839252336448598,0.160747663551402
1065,0.839252336448598,0.160747663551402
1066,0.839252336448598,0.160747663551402
1067,0.153333333333333,0.846666666666667
1068,0.153333333333333,0.846666666666667
1069,0.839252336448598,0.160747663551402
1070,0.153333333333333,0.846666666666667
1071,0.153333333333333,0.846666666666667
1072,0.839252336448598,0.160747663551402
1073,0.839252336448598,0.160747663551402
1074,0.153333333333333,0.846666666666667
1075,0.839252336448598,0.160747663551402
1076,0.153333333333333,0.846666666666667
1077,0.839252336448598,0.160747663551402
1078,0.153333333333333,0.846666666666667
1079,0.839252336448598,0.160747663551402
1080,0.964285714285714,0.0357142857142857
1081,0.839252336448598,0.160747663551402
1082,0.839252336448598,0.160747663551402
1083,0.839252336448598,0.160747663551402
1084,0.153333333333333,0.846666666666667
1085,0.839252336448598,0.160747663551402
1086,0.153333333333333,0.846666666666667
1087,0.839252336448598,0.160747663551402
1088,0.153333333333333,0.846666666666667
1089,0.153333333333333,0.846666666666667
1090,0.839252336448598,0.160747663551402
1091,0.153333333333333,0.846666666666667
1092,0.153333333333333,0.846666666666667
1093,0.964285714285714,0.0357142857142857
1094,0.153333333333333,0.846666666666667
1095,0.153333333333333,0.846666666666667
1096,0.839252336448598,0.160747663551402
1097,0.839252336448598,0.160747663551402
1098,0.153333333333333,0.846666666666667
1099,0.839252336448598,0.160747663551402
1100,0.153333333333333,0.846666666666667
1101,0.839252336448598,0.160747663551402
1102,0.839252336448598,0.160747663551402
1103,0.839252336448598,0.160747663551402
1104,0.839252336448598,0.160747663551402
1105,0.153333333333333,0.846666666666667
1106,0.964285714285714,0.0357142857142857
1107,0.839252336448598,0.160747663551402
1108,0.153333333333333,0.846666666666667
1109,0.839252336448598,0.160747663551402
1110,0.153333333333333,0.846666666666667
1111,0.839252336448598,0.160747663551402
1112,0.153333333333333,0.846666666666667
1113,0.839252336448598,0.160747663551402
1114,0.153333333333333,0.846666666666667
1115,0.839252336448598,0.160747663551402
1116,0.153333333333333,0.846666666666667
1117,0.153333333333333,0.846666666666667
1118,0.839252336448598,0.160747663551402
1119,0.153333333333333,0.846666666666667
1120,0.839252336448598,0.160747663551402
1121,0.839252336448598,0.160747663551402
1122,0.839252336448598,0.160747663551402
1123,0.153333333333333,0.846666666666667
1124,0.839252336448598,0.160747663551402
1125,0.839252336448598,0.160747663551402
1126,0.839252336448598,0.160747663551402
1127,0.839252336448598,0.160747663551402
1128,0.839252336448598,0.160747663551402
1129,0.839252336448598,0.160747663551402
1130,0.153333333333333,0.846666666666667
1131,0.153333333333333,0.846666666666667
1132,0.153333333333333,0.846666666666667
1133,0.153333333333333,0.846666666666667
1134,0.839252336448598,0.160747663551402
1135,0.839252336448598,0.160747663551402
1136,0.964285714285714,0.0357142857142857
1137,0.839252336448598,0.160747663551402
1138,0.153333333333333,0.846666666666667
1139,0.839252336448598,0.160747663551402
1140,0.153333333333333,0.846666666666667
1141,0.153333333333333,0.846666666666667
1142,0.153333333333333,0.846666666666667
1143,0.839252336448598,0.160747663551402
1144,0.839252336448598,0.160747663551402
1145,0.839252336448598,0.160747663551402
1146,0.839252336448598,0.160747663551402
1147,0.839252336448598,0.160747663551402
1148,0.839252336448598,0.160747663551402
1149,0.839252336448598,0.160747663551402
1150,0.153333333333333,0.846666666666667
1151,0.839252336448598,0.160747663551402
1152,0.839252336448598,0.160747663551402
1153,0.839252336448598,0.160747663551402
1154,0.153333333333333,0.846666666666667
1155,0.153333333333333,0.846666666666667
1156,0.839252336448598,0.160747663551402
1157,0.839252336448598,0.160747663551402
1158,0.839252336448598,0.160747663551402
1159,0.839252336448598,0.160747663551402
1160,0.153333333333333,0.846666666666667
1161,0.839252336448598,0.160747663551402
1162,0.839252336448598,0.160747663551402
1163,0.839252336448598,0.160747663551402
1164,0.153333333333333,0.846666666666667
1165,0.153333333333333,0.846666666666667
1166,0.839252336448598,0.160747663551402
1167,0.153333333333333,0.846666666666667
1168,0.839252336448598,0.160747663551402
1169,0.839252336448598,0.160747663551402
1170,0.839252336448598,0.160747663551402
1171,0.839252336448598,0.160747663551402
1172,0.964285714285714,0.0357142857142857
1173,0.153333333333333,0.846666666666667
1174,0.153333333333333,0.846666666666667
1175,0.153333333333333,0.846666666666667
1176,0.964285714285714,0.0357142857142857
1177,0.839252336448598,0.160747663551402
1178,0.839252336448598,0.160747663551402
1179,0.839252336448598,0.160747663551402
1180,0.839252336448598,0.160747663551402
1181,0.839252336448598,0.160747663551402
1182,0.839252336448598,0.160747663551402
1183,0.153333333333333,0.846666666666667
1184,0.839252336448598,0.160747663551402
1185,0.839252336448598,0.160747663551402
1186,0.839252336448598,0.160747663551402
1187,0.839252336448598,0.160747663551402
1188,0.153333333333333,0.846666666666667
1189,0.839252336448598,0.160747663551402
1190,0.839252336448598,0.160747663551402
1191,0.839252336448598,0.160747663551402
1192,0.839252336448598,0.160747663551402
1193,0.839252336448598,0.160747663551402
1194,0.839252336448598,0.160747663551402
1195,0.839252336448598,0.160747663551402
1196,0.153333333333333,0.846666666666667
1197,0.153333333333333,0.846666666666667
1198,0.839252336448598,0.160747663551402
1199,0.153333333333333,0.846666666666667
1200,0.839252336448598,0.160747663551402
1201,0.153333333333333,0.846666666666667
1202,0.839252336448598,0.160747663551402
1203,0.839252336448598,0.160747663551402
1204,0.839252336448598,0.160747663551402
1205,0.153333333333333,0.846666666666667
1206,0.153333333333333,0.846666666666667
1207,0.153333333333333,0.846666666666667
1208,0.839252336448598,0.160747663551402
1209,0.839252336448598,0.160747663551402
1210,0.839252336448598,0.160747663551402
1211,0.839252336448598,0.160747663551402
1212,0.839252336448598,0.160747663551402
1213,0.839252336448598,0.160747663551402
1214,0.839252336448598,0.160747663551402
1215,0.839252336448598,0.160747663551402
1216,0.153333333333333,0.846666666666667
1217,0.839252336448598,0.160747663551402
1218,0.153333333333333,0.846666666666667
1219,0.839252336448598,0.160747663551402
1220,0.839252336448598,0.160747663551402
1221,0.839252336448598,0.160747663551402
1222,0.153333333333333,0.846666666666667
1223,0.839252336448598,0.160747663551402
1224,0.839252336448598,0.160747663551402
1225,0.153333333333333,0.846666666666667
1226,0.839252336448598,0.160747663551402
1227,0.839252336448598,0.160747663551402
1228,0.839252336448598,0.160747663551402
1229,0.839252336448598,0.160747663551402
1230,0.839252336448598,0.160747663551402
1231,0.153333333333333,0.846666666666667
1232,0.839252336448598,0.160747663551402
1233,0.839252336448598,0.160747663551402
1234,0.839252336448598,0.160747663551402
1235,0.153333333333333,0.846666666666667
1236,0.153333333333333,0.846666666666667
1237,0.153333333333333,0.846666666666667
1238,0.839252336448598,0.160747663551402
1239,0.153333333333333,0.846666666666667
1240,0.839252336448598,0.160747663551402
1241,0.153333333333333,0.846666666666667
1242,0.153333333333333,0.846666666666667
1243,0.839252336448598,0.160747663551402
1244,0.839252336448598,0.160747663551402
1245,0.839252336448598,0.160747663551402
1246,0.153333333333333,0.846666666666667
1247,0.839252336448598,0.160747663551402
1248,0.153333333333333,0.846666666666667
1249,0.839252336448598,0.160747663551402
1250,0.839252336448598,0.160747663551402
1251,0.153333333333333,0.846666666666667
1252,0.964285714285714,0.0357142857142857
1253,0.153333333333333,0.846666666666667
1254,0.153333333333333,0.846666666666667
1255,0.839252336448598,0.160747663551402
1256,0.153333333333333,0.846666666666667
1257,0.964285714285714,0.0357142857142857
1258,0.839252336448598,0.160747663551402
1259,0.153333333333333,0.846666666666667
1260,0.153333333333333,0.846666666666667
1261,0.839252336448598,0.160747663551402
1262,0.839252336448598,0.160747663551402
1263,0.153333333333333,0.846666666666667
1264,0.839252336448598,0.160747663551402
1265,0.839252336448598,0.160747663551402
1266,0.153333333333333,0.846666666666667
1267,0.153333333333333,0.846666666666667
1268,0.153333333333333,0.846666666666667
1269,0.839252336448598,0.160747663551402
1270,0.839252336448598,0.160747663551402
1271,0.153333333333333,0.846666666666667
1272,0.839252336448598,0.160747663551402
1273,0.839252336448598,0.160747663551402
1274,0.153333333333333,0.846666666666667
1275,0.153333333333333,0.846666666666667
1276,0.839252336448598,0.160747663551402
1277,0.153333333333333,0.846666666666667
1278,0.839252336448598,0.160747663551402
1279,0.839252336448598,0.160747663551402
1280,0.839252336448598,0.160747663551402
1281,0.964285714285714,0.0357142857142857
1282,0.839252336448598,0.160747663551402
1283,0.153333333333333,0.846666666666667
1284,0.153333333333333,0.846666666666667
1285,0.839252336448598,0.160747663551402
1286,0.839252336448598,0.160747663551402
1287,0.153333333333333,0.846666666666667
1288,0.839252336448598,0.160747663551402
1289,0.153333333333333,0.846666666666667
1290,0.839252336448598,0.160747663551402
1291,0.839252336448598,0.160747663551402
1292,0.153333333333333,0.846666666666667
1293,0.839252336448598,0.160747663551402
1294,0.153333333333333,0.846666666666667
1295,0.839252336448598,0.160747663551402
1296,0.839252336448598,0.160747663551402
1297,0.839252336448598,0.160747663551402
1298,0.839252336448598,0.160747663551402
1299,0.839252336448598,0.160747663551402
1300,0.153333333333333,0.846666666666667
1301,0.153333333333333,0.846666666666667
1302,0.153333333333333,0.846666666666667
1303,0.153333333333333,0.846666666666667
1304,0.153333333333333,0.846666666666667
1305,0.839252336448598,0.160747663551402
1306,0.153333333333333,0.846666666666667
1307,0.839252336448598,0.160747663551402
1308,0.839252336448598,0.160747663551402
1309,0.153333333333333,0.846666666666667
